id_hci,faci_name,faci_own,faci_sub_own,faci_type,sp_sw,sp_eclaims,location_id,pro,province_city,if_top100,if_top460,nonpart_hf
910328,CLINICA OZARAGA DOCTORS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
910427,REVELO MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | BIZBOX,BIZBOX,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
910829,OROQUIETA COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
910832,ST. THERESE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
911030,TAN HO MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | BIZBOX,BIZBOX,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
840326,ROA MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,XMISAMIS ORIENTAL,X,MISAMIS ORIENTAL,,,false
880933,ASENTISTA DOCTORS HOSPITAL AND LABORATORY,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XLANAO DEL NORTE,X,LANAO DEL NORTE,,,false
Z04286,GROSPE POLYMEDIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,XLANAO DEL NORTE,X,LANAO DEL NORTE,,,false
Z04756,ST. AUGUSTINE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
Z05748,DR. DICK UY FAUM HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
Z08500,PANGANTUCAN MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XBUKIDNON,X,BUKIDNON,,,false
Z09378,MIDWAY DOCTORS CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,XBUKIDNON,X,BUKIDNON,,,false
940426,CARMEN MEDICAL CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
940731,JA ALEGRE MEDICAL CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
941030,ALABA EMERGENCY CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIDAVAO DE ORO,XI,DAVAO DE ORO,,,false
942036,ESTELA MEDICAL CLINIC & PHARMACY,PRIVATE,SINGLE PROPRIETORSHIP,INF,MATUTES,MATUTES,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
942037,BUNGABONG-SANICO MEDICAL CLINIC & MATERNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
942038,MATUTES MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MATUTES,MATUTES,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
950147,ERNESTO GUADALUPE COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
950229,SUNGA HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
950334,VIACRUCIS MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TUO,TUO,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
950551,CLINICA ISAGUIRRE,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
950729,BENDIJO HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951031,SAROMA HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951126,MARIA DULCE P. FANLO MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
951232,SINAWILAN CLINIC AND  HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX | SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,true
951327,ASILO HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951450,CEREVILLE MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SEGWORKS,SEGWORKS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951529,MAGTABOG GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,EKONSULTA,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
951530,STA. MARIA MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
951626,SULOP MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
951627,DIONES HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
941126,MAWAB MEDICAL CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIDAVAO DE ORO,XI,DAVAO DE ORO,,,false
950174,ST. FELIX MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
940533,AACUACOR HEALTH CARE AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | CEREBRO,CEREBRO,XIDAVAO DE ORO,XI,DAVAO DE ORO,,,false
950337,MABAMA DOCTORS' HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TTSI,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
LX0010,BARON-YEE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
LX0088,TANQUE MEMORIAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TUO,TUO,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z03278,TIBUNGCO DOCTORS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z04802,KAPATAGAN MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z06738,DOCTORS COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIDAVAO DE ORO,XI,DAVAO DE ORO,,,false
Z06906,VIACRUCIS INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TUO,TUO,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
930143,SORILLA MEDICAL AND MATERNITY CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
930144,BANGSAMORO DOCTORS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,BARMMCOTABATO CITY,BARMM,COTABATO CITY,,,false
930146,CASTILLON-GAURANA GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
931235,ROLDAN MEDICAL CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XIINORTH COTABATO,XII,NORTH COTABATO,,Priority,false
932142,ANULAO ST. MICHAEL MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | CEREBRO,CEREBRO,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
932228,BABOL GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
932335,"UNITED DOCTORS'  HOSPITAL OF KIDAPAWAN, INC.",PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
932626,ST. LOUIS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L2,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932639,LU CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ | CEREBRO,CEREBRO,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932643,SANDIG MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932727,MANANGAN CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
932729,MAGRIÑA CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ | BIZBOX,BIZBOX,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
932830,MATIAS CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ,TOPAZ,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932831,GALINATO FAMILY CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TTSI | BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932832,EVANGELISTA MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ | BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932838,OUR LADY OF HOPE MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | TOPAZ,TOPAZ,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932839,ROMUALDEZ-KATIKU COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
970130,AUGUIS CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
970529,HERAMIL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | COMLOGIK,COMLOGIK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
970928,JANUARIA MARCIAL MEMORIAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
971031,ZMK DOCTOR'S CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK | BIZBOX,BIZBOX,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
971130,LANDERO CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
971131,SURALLAH COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
931730,CRUZADO MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | CEREBRO,CEREBRO,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
932840,HOLY NAZARENE CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX | TOPAZ | CEREBRO,CEREBRO,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932645,VALDEZ MOTHER & CHILD CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
932647,TOMBOC-SALAYOG HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L2,TOPAZ | BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
LX0021,MIDWAY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,SONSYSTEMS,SONSYSTEMS,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z00194,CEM MEDICAL SPECIALIST HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z04081,LEBAK FAMILY DOCTORS'  HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z04749,JOHN MARK D. VILLANUEVA MEDICAL- CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z04751,GUARDIANO MATERNITY AND CHILDREN CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ | BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z06575,ADVENTIST HEALTHCARE SERVICES,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z06637,IMMACULATE CONCEPTION MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z06670,DESERET SURGIMED HOSPITAL INC.,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | BIZBOX,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z06861,DR. FRANCISCO C. PARCON CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
Z07697,DR. R.A.M. ALBUTRA GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z07712,EROS MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,BARMMCOTABATO CITY,BARMM,COTABATO CITY,,,false
Z09785,BIRHEN SA REGLA HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,CEREBRO,CEREBRO,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z09965,ST. JUDE DOCTORS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
Z09966,MANUEL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z09976,CADULONG HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z10027,DELLY DELFIN LORCA HEALTHCARE CENTER,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z12297,ST. PEREGRINE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,SONSYSTEMS,SONSYSTEMS,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z12677,ST. PIUS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,CEREBRO,CEREBRO,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
010127,BANGUED CHRISTIAN HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | BIZBOX,BIZBOX,CARABRA,CAR,ABRA,,,false
010134,VALERA MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,CARABRA,CAR,ABRA,,,false
010136,DR. PETRONILO V. SEARES SR. MEMORIAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,CARABRA,CAR,ABRA,,,false
010426,ST. THERESA WELLNESS CENTER,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,CARABRA,CAR,ABRA,,,false
140128,ST. PETER CLAVER HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,CARKALINGA,CAR,KALINGA,,,false
140130,HOLY TRINITY MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,CARKALINGA,CAR,KALINGA,,Priority,false
140131,ALMORA GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | BIZBOX,BIZBOX,CARKALINGA,CAR,KALINGA,,Priority,false
Z05959,SAN JUAN GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,CARKALINGA,CAR,KALINGA,,,false
Z07869,DR. TOMAS SR. AND MARIA QUILANG MEDICAL AND MATERNITY CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,CARIFUGAO,CAR,IFUGAO,,,false
Z10168,ASSUMPTA FAMILY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,COMLOGIK,COMLOGIK,CARABRA,CAR,ABRA,,,false
Z10370,ANNAH KALIYAH BAAC HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,CARKALINGA,CAR,KALINGA,,,false
800133,CLINICA JESUS NAZARENO,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,CARAGAAGUSAN DEL NORTE,CARAGA,AGUSAN DEL NORTE,,,false
800135,ST. JOSEPH INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,CARAGAAGUSAN DEL NORTE,CARAGA,AGUSAN DEL NORTE,,,false
800332,DUAY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK | BIZBOX,BIZBOX,CARAGAAGUSAN DEL NORTE,CARAGA,AGUSAN DEL NORTE,,,false
Z03316,ABPI-SAMAMA MEDICAL LYING-IN CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
Z05150,EROS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
Z05302,RANAO FAMILY MEDICAL CLINIC,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,false
Z06244,MARAWI MIDTOWN INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,false
Z06287,HIJRAH INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,false
Z06954,GUINDULUNGAN DOCTOR'S CLINIC & INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,EKONSULTA,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
Z09779,SULAIK CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
Z13018,RANAO DOCTORS INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,TTSI,TTSI,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,true
Z13383,HIJRAH HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,CEREBRO,CEREBRO,BARMMLANAO DEL SUR,BARMM,LANAO DEL SUR,,,true
Z13633,JHALILNOR HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,EKONSULTA,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,true
270526,BAUTISTA HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX | STASH PH,STASH PH,IVACAVITE,IVA,CAVITE,,,false
271026,GENERAL TRIAS MATERNITY AND PEDIATRIC HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TOPAZ | STASH PH | BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
271726,FIRST FILIPINO SAINT HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,IVACAVITE,IVA,CAVITE,,,false
272026,VELAZCO HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
272032,CAVITE SPECIALIST GROUP INC.,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,IVACAVITE,IVA,CAVITE,,,false
272229,TANZA FAMILY GENERAL HOSPITAL AND PHARMACY,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
272426,M.V. SANTIAGO MEDICAL CENTER,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK | BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
370126,"LAGUNA HOLY FAMILY HOSPITAL, INC.",PRIVATE,SINGLE PROPRIETORSHIP,L2,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
372026,"ST. JUDE FAMILY HOSPITAL, INC.",PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
372127,CHRISTIAN GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK,MEDILINK,IVALAGUNA,IVA,LAGUNA,,,false
393329,CALAUAG ST. PETER GENERAL HOSPITAL INC.,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | COMLOGIK,COMLOGIK,IVAQUEZON,IVA,QUEZON,,,false
390927,SAN DIEGO DE ALCALA GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVAQUEZON,IVA,QUEZON,,,false
371740,GAMEZ HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
270531,A. DELA CRUZ MATERNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,IVACAVITE,IVA,CAVITE,,,false
390729,SOLER MEDICAL CLINIC AND INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,IVAQUEZON,IVA,QUEZON,,,false
271426,OLW HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,IVACAVITE,IVA,CAVITE,,,false
373435,"MARIAN HOSPITAL OF STA. ROSA,  INC.",PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
Z05369,PAREDES MEDICAL CENTER AND HOSPITAL ,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
420533,LITTLE ANGELS MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
421926,MATAAS NA KAHOY COMMUNITY HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,TOPAZ,TOPAZ,IVBBATANGAS,IVB,BATANGAS,,,false
422726,SANTO TOMAS GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
422728,SAINT VINCENT DE PAUL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
423238,H.M. CORACHEA GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,TTSI | BIZBOX,TTSI,IVBBATANGAS,IVB,BATANGAS,,,false
423330,ST. ANDREW HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
441527,MINA DE ORO GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,EKONSULTA,IVBORIENTAL MINDORO,IVB,ORIENTAL MINDORO,,,false
430526,ST. MAGDALENE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,MEDILINK | EUROLINK,EUROLINK,IVBOCCIDENTAL MINDORO,IVB,OCCIDENTAL MINDORO,,,true
290626,LEONCIO GENERAL HOSPITAL INC.,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,IVBPALAWAN,IVB,PALAWAN,,,false
422232,UNTALAN GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
290627,"SAGRADO HOSPITAL,INC.",PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBPALAWAN,IVB,PALAWAN,,,false
290628,BERACHAH GENERAL HOSPITAL INC.,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX | EUROLINK,EKONSULTA,IVBPALAWAN,IVB,PALAWAN,,,false
