id_hci,faci_name,faci_own,faci_sub_own,faci_type,sp_sw,sp_eclaims,location_id,pro,province_city,if_top100,if_top460,nonpart_hf
Z12954,SAN ISIDRO POLYMEDIC GENERAL HOSPITAL,PRIVATE,CORPORATE,L2,CEREBRO,CEREBRO,XMISAMIS ORIENTAL,X,MISAMIS ORIENTAL,,,false
592601,SAN JOAQUIN MOTHER AND CHILD HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VIILOILO,VI,ILOILO,,,false
233102,SAN JOSE CITY GENERAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,Priority,false
Z12608,"SAN JOSE DEL MONTE-MUZON MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
422501,SAN JOSE DISTRICT HOSPITAL (BATANGAS),GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IVBBATANGAS,IVB,BATANGAS,,,false
430501,SAN JOSE DISTRICT HOSPITAL (OCCIDENTAL MINDORO),GOVERNMENT,PROVINCIAL,L1,DOH,EXAKT,IVBOCCIDENTAL MINDORO,IVB,OCCIDENTAL MINDORO,,Priority,false
320401,SAN JOSE DISTRICT HOSPITAL (ROMBLON),GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IVBROMBLON,IVB,ROMBLON,,,false
472501,SAN JOSE MEDICARE COMMUNITY HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
312930,"SAN JUAN DE DIOS EDUCATIONAL FOUNDATION, INC.",PRIVATE,FOUNDATION,L3,TTSI,TTSI,NCR SOUTHPASAY CITY,NCR SOUTH,PASAY CITY,,,false
422601,SAN JUAN DISTRICT HOSPITAL,GOVERNMENT,LGU,L1,DOH,DOH,IVBBATANGAS,IVB,BATANGAS,,,false
422626,"SAN JUAN DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
Z05959,SAN JUAN GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,CARKALINGA,CAR,KALINGA,,,false
313401,SAN JUAN MEDICAL CENTER,GOVERNMENT,LGU,L2,EUROLINK | DOH,DOH,NCR CENTRALSAN JUAN CITY,NCR CENTRAL,SAN JUAN CITY,,,false
280503,SAN LAZARO HOSPITAL,GOVERNMENT,DOH,L3,DOH,DOH,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,,false
Z08670,SAN LEONARDO HOSPITAL,GOVERNMENT,LGU,L1,DOH,DOH,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,,false
310838,"SAN LORENZO HOSPITAL HEALTH MANAGEMENT CO., INC. (CALOOCAN CITY)",PRIVATE,CORPORATE,INF,EUROLINK | BIZBOX,BIZBOX,NCR NORTHCALOOCAN CITY,NCR NORTH,CALOOCAN CITY,,,false
300642,"SAN LORENZO HOSPITAL HEALTH MANAGEMENT CO., INC. (QUEZON CITY)",PRIVATE,CORPORATE,L1,EUROLINK | BIZBOX,BIZBOX,NCR CENTRALQUEZON CITY,NCR CENTRAL,QUEZON CITY,,,false
311802,SAN LORENZO RUIZ GENERAL HOSPITAL,GOVERNMENT,DOH,L1,DOH,DOH,NCR NORTHMALABON CITY,NCR NORTH,MALABON CITY,,,false
Z08949,SAN LUCAS MEDICAL,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
201301,SAN LUIS DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IIIAPAMPANGA,IIIA,PAMPANGA,,Priority,false
221101,SAN MARCELINO DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,IHOMIS+,IIIAZAMBALES,IIIA,ZAMBALES,,Priority,false
130901,SAN MARIANO COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH | PHIC,DOH,IIISABELA,II,ISABELA,,,false
Z05328,"SAN MATEO DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,INF,EUROLINK,EUROLINK,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
Z03610,SAN MATEO INTEGRATED COMMUNITY HOSPITAL,GOVERNMENT,LGU,INF,DOH | BIZBOX | PHIC,BIZBOX,IIISABELA,II,ISABELA,,,false
Z08990,SAN MATEO MEDICAL CENTER,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
Z05746,SAN MATEO MULTICARE HOSPITAL INC.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIISABELA,II,ISABELA,,,false
860902,SAN MIGUEL COMMUNITY HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,CARAGASURIGAO DEL SUR,CARAGA,SURIGAO DEL SUR,,,false
262201,SAN MIGUEL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IIIBBULACAN,IIIB,BULACAN,,,false
633701,SAN MIGUEL HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,VIIBOHOL,VII,BOHOL,,,false
LX0040,SAN PABLO CITY GENERAL HOSPITAL,GOVERNMENT,LGU,L1,DOH,DOH,IVALAGUNA,IVA,LAGUNA,,,false
372336,SAN PABLO COLLEGES MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,IVALAGUNA,IVA,LAGUNA,,Priority,false
372332,"SAN PABLO DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
260326,SAN PASCUAL BAYLON MATERNITY & GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z07134,"SAN PEDRO CALUNGSOD MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
373338,"SAN PEDRO DOCTORS HOSPITAL, INC.",PRIVATE,CORPORATE,L1,EUROLINK,EUROLINK,IVALAGUNA,IVA,LAGUNA,,,false
950127,"SAN PEDRO HOSPITAL OF DAVAO CITY, INC.",PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,Priority,false
LX0065,SAN PEDRO JOSE L. AMANTE EMERGENCY HOSPITAL,GOVERNMENT,LGU,L1,BIZBOX | DOH,DOH,IVALAGUNA,IVA,LAGUNA,,,false
430302,SAN SEBASTIAN DISTRICT HOSPITAL,GOVERNMENT,LGU,L1,DOH,EXAKT,IVBOCCIDENTAL MINDORO,IVB,OCCIDENTAL MINDORO,,,false
Z08542,SAN VICENTE DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IVBPALAWAN,IVB,PALAWAN,,,false
932643,SANDIG MEDICAL CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
370131,"SANTA CRUZ LAGUNA POLYMEDIC, INC.",PRIVATE,CORPORATE,L1,MEDILINK,MEDILINK,IVALAGUNA,IVA,LAGUNA,,,false
373001,SANTA ROSA COMMUNITY HOSPITAL,GOVERNMENT,LGU,L1,EUROLINK,EUROLINK,IVALAGUNA,IVA,LAGUNA,,Priority,false
Z07045,"SANTANA MATERNITY AND CHILDREN'S HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
Z06750,SANTIAGO MEDICAL CITY,PRIVATE,CORPORATE,L2,COMLOGIK | PHIC,COMLOGIK,IIISABELA,II,ISABELA,,Priority,false
260139,SANTISSIMA TRINIDAD HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
460134,SANTISSIMA TRINIDAD HOSPITAL OF DAET,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK | COMLOGIK,COMLOGIK,VCAMARINES NORTE,V,CAMARINES NORTE,,,false
422726,SANTO TOMAS GENERAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
260134,"SANTOS GENERAL HOSPITAL MALOLOS, INC.",PRIVATE,CORPORATE,L1,EUROLINK | BIZBOX,EUROLINK,IIIBBULACAN,IIIB,BULACAN,,,false
Z13579,SANTOS INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,,true
593201,SARA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,EUROLINK | DOH,DOH,VIILOILO,VI,ILOILO,,Priority,false
Z12513,"SARA FAMILY CLINIC AND HOSPITAL, INC.",PRIVATE,CORPORATE,L1,CEREBRO,CEREBRO,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
Z07951,SARANGANI BAY SPECIALISTS MEDICAL CENTER INC.,PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
LX0083,SARANGANI MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,XIDAVAO OCCIDENTAL,XI,DAVAO OCCIDENTAL,,,false
Z07526,SARANGANI PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH,IHOMIS+,XIISARANGANI,XII,SARANGANI,,Priority,false
970301,SARANGANI PROVINCIAL HOSPITAL - GLAN,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,XIISARANGANI,XII,SARANGANI,,Priority,false
970201,SARANGANI PROVINCIAL HOSPITAL - MAASIM,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,XIISARANGANI,XII,SARANGANI,,,false
971201,SARANGANI PROVINCIAL HOSPITAL - MAITUM,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,XIISARANGANI,XII,SARANGANI,,,false
971301,SARANGANI PROVINCIAL HOSPITAL - MALUNGON,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,XIISARANGANI,XII,SARANGANI,,,false
951031,SAROMA HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
312144,"SDS MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,MEDILINK,MEDILINK,NCR CENTRALMARIKINA CITY,NCR CENTRAL,MARIKINA CITY,,,false
280127,SEAMEN'S HOSPITAL,PRIVATE,COOPERATIVE,L3,MEDILINK,MEDILINK,NCR NORTHCITY OF MANILA,NCR NORTH,CITY OF MANILA,,Priority,false
590135,SEAMEN'S HOSPITAL - ILOILO,PRIVATE,COOPERATIVE,L2,BIZBOX,BIZBOX,VIILOILO,VI,ILOILO,,,false
561801,SEBASTE COMMUNITY HOSPITAL,GOVERNMENT,LGU,INF,BIZBOX,BIZBOX,VIANTIQUE,VI,ANTIQUE,,,false
561428,SEMIRARA MINING AND POWER CORPORATION HOSPITAL,PRIVATE,CORPORATE,INF,COMLOGIK | BIZBOX,COMLOGIK,VIANTIQUE,VI,ANTIQUE,,,true
571502,SEN. GERARDO M. ROXAS MEMORIAL DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VICAPIZ,VI,CAPIZ,,,false
930102,SENATOR NINOY AQUINO MUNICIPAL HOSPITAL,GOVERNMENT,LGU,INF,DOH,DOH,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
LX0134,SEVILLEJA MEDICAL CLINIC INC.,PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,IIISABELA,II,ISABELA,,,false
211126,"SEÑOR STO. NIÑO HOSPITAL, INC.",PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,COMLOGIK,IIIATARLAC,IIIA,TARLAC,,,false
850701,SIARGAO ISLAND MEDICAL CENTER,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,CARAGASURIGAO DEL NORTE,CARAGA,SURIGAO DEL NORTE,,,false
760301,SIASI DISTRICT HOSPITAL,GOVERNMENT,DOH,INF,TOPAZ | DOH | DOH,IHOMIS+,BARMMSULU,BARMM,SULU,,,true
Z04291,SIBUCO MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IXZAMBOANGA DEL NORTE,IX,ZAMBOANGA DEL NORTE,,,true
771501,SIBUTAD MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IXZAMBOANGA DEL NORTE,IX,ZAMBOANGA DEL NORTE,,,false
320501,SIBUYAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,EKONSULTA,IVBROMBLON,IVB,ROMBLON,,,false
Z05575,"SILANG SPECIALISTS MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
820528,SIMBULAN STO. NIÑO HOSPITAL,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,XBUKIDNON,X,BUKIDNON,,,false
951232,SINAWILAN CLINIC AND HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX | SONSYSTEMS,SONSYSTEMS,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,true
771602,SINDANGAN DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,IXZAMBOANGA DEL NORTE,IX,ZAMBOANGA DEL NORTE,,,false
Z12219,SINILOAN INFIRMARY HOSPITAL,GOVERNMENT,LGU,INF,EUROLINK,EUROLINK,IVALAGUNA,IVA,LAGUNA,,,false
LX0133,"SINILOAN PIONEER GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
660601,SIQUIJOR PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,IHOMIS+,VIISIQUIJOR,VII,SIQUIJOR,,,false
LX0051,SIRUMA MUNICIPAL HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,DOH,VCAMARINES SUR,V,CAMARINES SUR,,,false
Z07320,SJP INFIRMARY DIAGNOSTIC & PHARMACY,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z05282,SKYLINE HOSPITAL AND MEDICAL CENTER,PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
260927,SNH BUSTOS CORPORATION,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBBULACAN,IIIB,BULACAN,,,false
Z05948,SOCCSKSARGEN GENERAL HOSPITAL,GOVERNMENT,DOH,L1,DOH,DOH,XIISOUTH COTABATO,XII,SOUTH COTABATO,,Priority,false
970834,SOCOMEDICS MEDICAL CENTER,PRIVATE,COOPERATIVE,L1,BIZBOX,BIZBOX,XIISOUTH COTABATO,XII,SOUTH COTABATO,,,false
970133,SOCSARGEN COUNTY HOSPITAL,PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,EUROLINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,Priority,false
Z11031,SOFRONIO ESPAÑOLA DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,INF,DOH,IHOMIS,IVBPALAWAN,IVB,PALAWAN,,,false
741601,SOGOD DISTRICT HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,VIIISOUTHERN LEYTE,VIII,SOUTHERN LEYTE,,,false
390729,SOLER MEDICAL CLINIC AND INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,IVAQUEZON,IVA,QUEZON,,,false
132728,"SOLLER GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,EUROLINK | COMLOGIK,COMLOGIK,IIISABELA,II,ISABELA,,,false
941744,"SOMOSO GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L1,MEDILINK | BIZBOX,BIZBOX,XIDAVAO DEL NORTE,XI,DAVAO DEL NORTE,,,false
Z03731,SORIANO-LEYBLE MEDICAL AND MATERNITY HOSPITAL,PRIVATE,UNKNOWN,L1,MEDILINK,MEDILINK,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
930143,SORILLA MEDICAL AND MATERNITY CLINIC & HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,MEDILINK,MEDILINK,XIINORTH COTABATO,XII,NORTH COTABATO,,,false
520133,SORSOGON MEDICAL MISSION GROUP HOSPITAL AND HEALTH SERVICES COOPERATIVE,PRIVATE,COOPERATIVE,L2,EUROLINK,EKONSULTA,VSORSOGON,V,SORSOGON,,Priority,false
520101,SORSOGON PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH | EMED | DOH,EMED,VSORSOGON,V,SORSOGON,Top 100 HFs,Priority,false
Z05135,"SOUTH BACOLOD GENERAL HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,VINEGROS OCCIDENTAL,VI,NEGROS OCCIDENTAL,,,false
Z07605,"SOUTH CITY HOSPITAL AND MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,COMLOGIK | BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
970801,SOUTH COTABATO PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L2,DOH,DOH,XIISOUTH COTABATO,XII,SOUTH COTABATO,Top 100 HFs,Priority,false
951326,"SOUTH DAVAO MEDICAL SPECIALISTS' HOSPITAL, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
Z09863,SOUTH ECIJA DOCTORS GENERAL HOSPITAL INC.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIBNUEVA ECIJA,IIIB,NUEVA ECIJA,,,false
Z08800,"SOUTH IMUS SPECIALIST HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,Priority,false
312838,SOUTH SUPERHIGHWAY MEDICAL CENTER,PRIVATE,CORPORATE,L2,MEDILINK,MEDILINK,NCR SOUTHPARAÑAQUE CITY,NCR SOUTH,PARAÑAQUE CITY,,,false
LX0027,SOUTH UPI MUNICIPAL HOSPITAL,GOVERNMENT,DOH,L1,DOH,DOH,BARMMMAGUINDANAO,BARMM,MAGUINDANAO,,,false
132202,SOUTHERN ISABELA MEDICAL CENTER,GOVERNMENT,DOH,L3,DOH | BIZBOX | PHIC,BIZBOX,IIISABELA,II,ISABELA,Top 100 HFs,Priority,false
290601,SOUTHERN PALAWAN PROVINCIAL HOSPITAL,GOVERNMENT,PROVINCIAL,L1,DOH,DOH,IVBPALAWAN,IVB,PALAWAN,,,false
950102,SOUTHERN PHILIPPINES MEDICAL CENTER,GOVERNMENT,DOH,L3,SEGWORKS,EKONSULTA,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,Top 100 HFs,Priority,false
LX0103,SOUTHERN TAGALOG REGIONAL HOSPITAL (BACOOR DISTRICT HOSPITAL),GOVERNMENT,DOH,L2,DOH,IHOMIS+,IVACAVITE,IVA,CAVITE,,Priority,false
640142,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,PRIVATE,CORPORATE,L3,BIZBOX,BIZBOX,VIICEBU,VII,CEBU,,,false
070138,SPECIALIST GROUP HOSPITAL AND TRAUMA CENTER,PRIVATE,CORPORATE,L2,EUROLINK | BIZBOX,BIZBOX,IPANGASINAN,I,PANGASINAN,,,false
Z07203,"SPECIALISTS' PRIMARY CARE OF ILANG, INC",PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
423330,ST. ANDREW HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
821632,ST. ANN MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XBUKIDNON,X,BUKIDNON,,,false
390139,"ST. ANNE GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVAQUEZON,IVA,QUEZON,,Priority,false
570128,ST. ANTHONY COLLEGE HOSPITAL,PRIVATE,CORPORATE,L2,TTSI,TTSI,VICAPIZ,VI,CAPIZ,,,false
Z13646,ST. ANTHONY INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,VALBAY,V,ALBAY,,,true
312147,"ST. ANTHONY MEDICAL CENTER OF MARIKINA, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,NCR CENTRALMARIKINA CITY,NCR CENTRAL,MARIKINA CITY,,,false
Z04756,ST. AUGUSTINE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,EUROLINK,EUROLINK,XMISAMIS OCCIDENTAL,X,MISAMIS OCCIDENTAL,,,false
Z07093,"ST. BERNARD INFIRMARY AND MULTI-SPECIALTY CLINIC, INC.",PRIVATE,CORPORATE,INF,EUROLINK | BIZBOX,BIZBOX,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
731626,ST. CAMILLUS HOSPITAL,PRIVATE,CORPORATE,L1,EUROLINK,EUROLINK,VIIIWESTERN SAMAR,VIII,WESTERN SAMAR,,,false
960126,"ST. CAMILLUS HOSPITAL OF MATI FOUNDATION, INCORPORATED",PRIVATE,FOUNDATION,L1,EUROLINK,EUROLINK,XIDAVAO ORIENTAL,XI,DAVAO ORIENTAL,,,false
Z00633,ST. CAMILLUS MATERNITY & POLYCLINIC FOUNDATION INC.,PRIVATE,FOUNDATION,INF,BIZBOX,BIZBOX,IPANGASINAN,I,PANGASINAN,,,false
LX0061,ST. CAMILLUS MEDICAL CENTER,PRIVATE,FOUNDATION,L2,BIZBOX,BIZBOX,NCR SOUTHPASIG CITY,NCR SOUTH,PASIG CITY,,,false
201749,ST. CATHERINE OF ALEXANDRIA FOUNDATION & MEDICAL CENTER INC.,PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
313044,"ST. CHRISTIANA HOSPITAL, INC.",PRIVATE,CORPORATE,L1,TTSI,TTSI,NCR SOUTHPASIG CITY,NCR SOUTH,PASIG CITY,,,false
311632,"ST. CLARE'S MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,EUROLINK,EUROLINK,NCR SOUTHMAKATI CITY,NCR SOUTH,MAKATI CITY,,,false
Z12300,"ST. DOMINIC HOSPITAL OF DIGOS, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
270327,"ST. DOMINIC MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,BIZBOX,BIZBOX,IVACAVITE,IVA,CAVITE,,,false
Z09649,"ST. DOMINIC SAVIO GENERAL HOSPITAL, INC.",PRIVATE,CORPORATE,INF,SONSYSTEMS | EUROLINK | BIZBOX,SONSYSTEMS,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
970129,"ST. ELIZABETH HOSPITAL, INC.",PRIVATE,CORPORATE,L3,MEDILINK | EUROLINK,EUROLINK,XIISOUTH COTABATO,XII,SOUTH COTABATO,,Priority,false
950174,ST. FELIX MEDICAL HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,XIDAVAO DEL SUR,XI,DAVAO DEL SUR,,,false
422727,"ST. FRANCES CABRINI MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L2,MEDILINK | STASH PH,STASH PH,IVBBATANGAS,IVB,BATANGAS,,,false
Z08844,ST. GERARD GENERAL HOSPITAL OF ROSARIO BATANGAS INC.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IVBBATANGAS,IVB,BATANGAS,,,false
373429,"ST. JAMES HOSPITAL, INC.",PRIVATE,CORPORATE,L2,EUROLINK | COMLOGIK,EUROLINK,IVALAGUNA,IVA,LAGUNA,,,false
780327,"ST. JOHN GENERAL HOSPITAL OF BUUG, INC.",PRIVATE,CORPORATE,INF,BIZBOX,BIZBOX,IXZAMBOANGA SIBUGAY,IX,ZAMBOANGA SIBUGAY,,,false
470128,"ST. JOHN HOSPITAL, INC.",PRIVATE,CORPORATE,L1,(IN-HOUSE),,VCAMARINES SUR,V,CAMARINES SUR,,,false
471026,"ST. JOHN HOSPITAL, INC. (GOA-NAGA CITY)",PRIVATE,CORPORATE,L1,,,VCAMARINES SUR,V,CAMARINES SUR,,,false
Z07914,ST. JOHN PAUL II MEDICAL CENTER CORP.,PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
371739,"ST. JOHN THE BAPTIST MEDICAL CENTER, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
200826,"ST. JOSEPH HOSPITAL OF REMEDIOS, INC.",PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,IIIAPAMPANGA,IIIA,PAMPANGA,,,false
800135,ST. JOSEPH INFIRMARY,PRIVATE,SINGLE PROPRIETORSHIP,INF,BIZBOX,BIZBOX,CARAGAAGUSAN DEL NORTE,CARAGA,AGUSAN DEL NORTE,,,false
Z03471,ST. JOSEPH OF NAZARETH HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,INF,EUROLINK,EUROLINK,NCR CENTRALRIZAL,NCR CENTRAL,RIZAL,,,false
821226,"ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL, INC.",PRIVATE,CORPORATE,L1,TTSI,TTSI,XBUKIDNON,X,BUKIDNON,,,false
Z09965,ST. JUDE DOCTORS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
372026,"ST. JUDE FAMILY HOSPITAL, INC.",PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,IVALAGUNA,IVA,LAGUNA,,,false
Z06951,ST. JUDE HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L1,BIZBOX,BIZBOX,VIIIEASTERN SAMAR,VIII,EASTERN SAMAR,,,false
820154,ST. JUDE THADDEUS GENERAL HOSPITAL (SJTGH),PRIVATE,CORPORATE,L1,BIZBOX,BIZBOX,XBUKIDNON,X,BUKIDNON,,,false
Z04094,ST. JUDE'S MULTISPECIALTY HOSPITAL INC.,PRIVATE,CORPORATE,INF,TTSI,TTSI,CARKALINGA,CAR,KALINGA,,,false
932626,ST. LOUIS HOSPITAL,PRIVATE,SINGLE PROPRIETORSHIP,L2,BIZBOX,BIZBOX,XIISULTAN KUDARAT,XII,SULTAN KUDARAT,,,false
300832,ST. LUKE'S MEDICAL CENTER,PRIVATE,CORPORATE,L3,MEDILINK,MEDILINK,NCR CENTRALQUEZON CITY,NCR CENTRAL,QUEZON CITY,Top 100 HFs,Priority,false
